Unnamed: 0,filename,caption,filepath,generated_caption
136,test_137.jpg,A bride and a groom are cutting a cake. There is a tall white cake on a table. There are purple flowers behind the couple. ,/kaggle/input/dl-assign-2/custom_captions_dataset/test/test_137.jpg,"User:<image>Describe this image
- A couple is cutting a cake."
137,test_138.jpg,a pile of vegetables are on the plate. the plate is blue in color. there are some shredded orange carrots. there is also some yellow pasta.,/kaggle/input/dl-assign-2/custom_captions_dataset/test/test_138.jpg,"User:<image>Describe this image

The image depicts a plate of food, specifically a pasta dish, which appears to be a pasta salad. The pasta is a spiral-shaped noodle, commonly known as rotini, and it is prominently featured in the center of the plate. The pasta is a light golden color, which suggests it might be a type of pasta made from a light-colored flour, such as wheat or rice. The pasta is arranged in a circular pattern, with the spirals overlapping each other, indicating that it is a fresh or recently cooked pasta.

Surrounding the pasta are various other ingredients. There are several pieces of broccoli, which are green and have a ribbed texture, indicating they are fresh. The broccoli is placed in a circular pattern"
138,test_139.jpg,A tennis player stands on the court. The man has just hit the tennis ball. THe man holds a tennis racket. The man wears a colorful shirt. There are a few people watch the game. The sky is blue and sunny. There is a ferris wheel behind the stands. There is a tree by the ferris wheel. The court is blue. There are tall buildings in the background. ,/kaggle/input/dl-assign-2/custom_captions_dataset/test/test_139.jpg,"User:<image>Describe this image

The image depicts a scene of a tennis court with a player in the foreground and spectators in the background. The player is positioned in the center of the image, holding a tennis racket and facing the ball. The player is wearing a blue and white tennis outfit, consisting of a blue shirt and white shorts. The player's stance is dynamic, indicating they are in the middle of a tennis swing.

In the background, there is a large crowd of spectators seated in the bleachers. The bleachers are made of metal and have a blue color, which contrasts with the blue court and the white lines on the court. The bleachers are filled with people, some of whom are sitting, while others are standing. The people in the"
139,test_140.jpg,An island kitchen featuring wood cabinetry with black drawer handles is neatly organized.   Three stainless steel pots rest side by side on a gas range on the island area with silver handled cooking utensils in them.  A pink dish containing some green leafy vegetable and other items also rest on the counter of the island.   In the corner is a pot holder with several pots and pans hung from it.  To the right of the pot holders is a large gas oven with range hood.  Along  the far wall are wooden cabinets and bottles resting on the counter beneath them.  ,/kaggle/input/dl-assign-2/custom_captions_dataset/test/test_140.jpg,"User:<image>Describe this image

The image depicts a modern kitchen with a rustic, yet elegant design. The kitchen is spacious and well-lit, with a large island in the center. The island has a white countertop, which contrasts with the warm, natural wood tones of the cabinets and walls. The cabinets are made of light-colored wood, with a few dark-colored ones, and they have a simple, yet sturdy design. The walls are painted in a light yellow color, which complements the warm tones of the wood.

On the countertop, there are several items, including a bowl of vegetables, a bowl of fruit, and a few other kitchen utensils. The bowl of vegetables is filled with colorful vegetables, such as carrots, onions, and peppers"
140,test_141.jpg,A little girls in a white dress and white stockings holding a yellow and white tennis racket stands on a green air grate in front of a white tarp. The wind from the grate blows her hair all around her face. She is smiling at the camera as she stands on the grate.,/kaggle/input/dl-assign-2/custom_captions_dataset/test/test_141.jpg,"User:<image>Describe this image

The image depicts a young girl standing on a tennis court, holding a tennis racket in her right hand. She is wearing a white short-sleeved shirt, a white skirt, and white leggings. Her blonde hair is blowing to the right side of her face, indicating that she is standing in the wind. The girl has a cheerful expression on her face, suggesting she is enjoying herself.

The tennis racket she is holding is yellow and has a white handle. The girl is standing on a metal grate, which is part of the tennis court's surface. The background of the image is a white wall, which suggests that the tennis court is located indoors.

The image is well-lit, and"
141,test_142.jpg,"Five people at the beach are carrying surfboards. The people are wearing black wetsuits. Four of the surfboards are white, while the other one is yellow. ",/kaggle/input/dl-assign-2/custom_captions_dataset/test/test_142.jpg,"User:<image>Describe this image
- A group of people are standing on a beach.
- They are all wearing wetsuits.
- They are holding surfboards.
- The people are standing in a group.
- The people are smiling.
- The people are looking at the camera.
- The people are standing in the sand.
- The people are standing in front of the ocean.
- The people are standing in front of the sky.
- The people are standing in front of the clouds.
- The people are standing in front of the waves.
- The people are standing in front of the sun.
- The people are standing in front of the moon.
- The people are standing in front of the stars."
142,test_143.jpg,A living room is empty excepts for a white refrigerator on wooden slats so it doesn't scratch the hardwood floors. the kitchen is closed off excepts for a counter which shows the dark room behind the walls. Windows on the wall opposite the kitchen fill the room with light.,/kaggle/input/dl-assign-2/custom_captions_dataset/test/test_143.jpg,"User:<image>Describe this image

The image depicts an empty, modern apartment with a large window and a refrigerator. The room is spacious and appears to be well-lit, with a polished wooden floor and a large window that provides a scenic view of the city. The window is framed by a white wall and offers a panoramic view of the cityscape, with a clear view of the buildings and trees.

The room is furnished with a refrigerator, which is placed to the right side of the image. The refrigerator is white and has a sleek design, with a large door and a small freezer compartment. The refrigerator is positioned on a balcony, which is visible through the large window. The balcony is modern and has a glass railing, allowing for a view of the city"
143,test_144.jpg,"A pile of donuts are seen. There are six donuts total. All are chocolate of some sort. Three are chocolate cake and one of them has vanilla frosting, while the others have chocolate, and sprinkles. The other three are covered with milk chocolate. The one in the middle has white filling inside. ",/kaggle/input/dl-assign-2/custom_captions_dataset/test/test_144.jpg,"User:<image>Describe this image

The image depicts a variety of chocolate and vanilla donuts arranged on a pink, patterned surface. The donuts are of different sizes and shapes, each with distinct features. The donuts are arranged in a visually appealing manner, with some placed in a circular formation and others placed in a more scattered manner. The donuts are all made of chocolate and vanilla, with different textures and fillings.

Starting from the top left, there is a large, round chocolate donut with a smooth, glossy finish. This donut is positioned at a slight angle, allowing a clear view of its top and sides. The top of the donut is smooth and even, with no visible imperfections. The sides of the donut are slightly darker than the"
144,test_145.jpg,"A flower container sits off to the right side. Two bags that are ink and denim blue are above the plates of food. The bowl in the middle contains a salad. The bottom bowl contains various cuts of vegetables, such as cucumbers and tomatoes and cheeses. To the left of the bowls are two oranges and one red apple. All items are sitting on a black table.",/kaggle/input/dl-assign-2/custom_captions_dataset/test/test_145.jpg,"User:<image>Describe this image

The image depicts a set of food items arranged on a dark surface, likely a table or countertop. The items are neatly organized into two containers, each with a lid. The container on the left has a pink and white floral design, while the container on the right has a more colorful floral pattern with shades of blue, green, and yellow.

The left container is filled with a variety of food items, including:

1. **Apples**: Two whole apples with their stems intact.
2. **Orange**: One whole orange, with a visible stem.
3. **Tomatoes**: Several cherry tomatoes are visible, some cut into halves.
4. **Cucumber**: One cucumber is visible, cut"
145,test_146.jpg, a man in a baseball uniform standing on the field putting gloves him with a bat under his arms with the blue baseball helmets is uniform has black and red  writing on but the number 38  he has black and white baseball cleats and brown hair... the field is light and dark green trimmed very well... there is a white base on the ground in the drawer with 2 white squares outlined on the both sides of the home plate.,/kaggle/input/dl-assign-2/custom_captions_dataset/test/test_146.jpg,"User:<image>Describe this image

The image depicts a baseball player standing on the baseball field. The player is wearing a white baseball uniform with red lettering on the back of his jersey. The player's name, ""HUGHES,"" is prominently displayed in red letters. The player is holding a baseball bat in his right hand, which is positioned vertically on his shoulder. He is wearing a black batting helmet, and his cap is facing backward.

The player is standing on the infield dirt, which is a section of the baseball field that is closest to the home plate. The infield dirt is a mixture of red and white, with the white portion being the base path. The player is standing on the base path, which is a white line"
146,test_147.jpg,"A snowboarder is shown in midair after making a jump in front of a white brick wall.  Snow has been pushed up to the wall by what looks like it was a bulldozer.  The snowboarder casts a shadow on the wall.  He is dressed mostly in black and gray, with some bright orange accents, the only color in the picture.  The entire image is white and gray.",/kaggle/input/dl-assign-2/custom_captions_dataset/test/test_147.jpg,"User:<image>Describe this image

The image depicts a snowboarder performing a trick against a brick wall. The snowboarder is captured mid-air, showcasing a dynamic and thrilling pose. The individual is wearing a helmet and protective gear, including knee and elbow pads. The snowboarder is wearing a black and red outfit, with a white snowboard.

The brick wall is the backdrop for the trick, and it is painted in a light grey color. The bricks are arranged in a regular pattern, and the wall appears to be well-maintained. The wall casts a shadow on the snowboarder, indicating that the action is taking place during the day.

In the foreground, there is a pile of snow, which suggests that the location is"
147,test_148.jpg,"A red and white stop sign is mounted on a yellow pole on sidewalk.  Under the stop sign is a triangular ""caution"" traffic sign.  A bicycle is parked behind the yellow pole of the stop sign.  A white wall building with a red roof is directly behind the stop sign as well.  Three human silhouettes and the silhouette of a shopping cart are on the triangular caution sign.",/kaggle/input/dl-assign-2/custom_captions_dataset/test/test_148.jpg,"User:<image>Describe this image

The image depicts a stop sign and a caution sign mounted on a yellow post. The stop sign is prominently displayed at the top of the image, featuring a bold red background with white lettering. The sign reads ""STOP"" in large, bold letters, indicating a clear and urgent directive. The stop sign is designed to alert drivers and pedestrians to the need to come to a complete halt at the intersection or roadway ahead.

Below the stop sign, there is a smaller triangular caution sign. The triangular sign features a white background with a red border and a black silhouette of a family pushing a shopping cart. The family consists of two adults and two children, all wearing casual clothing. The sign is designed to warn drivers and pedestrians of potential hazards"
148,test_149.jpg,"There are three elephants in front of a wooden fence. One elephant is large, the other is a baby and the third is slightly smaller than the large one. Al elephants are a light brownish-gray color. Behind the enclosure are trees with green leaves.",/kaggle/input/dl-assign-2/custom_captions_dataset/test/test_149.jpg,"User:<image>Describe this image

The image depicts a group of elephants in an outdoor enclosure. The elephants are of various sizes, with the largest one positioned on the left side of the image. This elephant has a grayish-white skin texture, which is likely due to the sun exposure. The elephant is standing with its head facing slightly to the right, and its trunk is curled up in the air.

In the middle of the image, there is a smaller elephant, which appears to be a baby elephant. The baby elephant is also grayish-white in color, and its skin texture is similar to that of the larger elephant. The baby elephant is standing with its head facing forward, and its trunk is pointing up in the air.

On the"
149,test_150.jpg,"A black cat lays on the keyboard of a laptop. the cat is yawnin as it lays down. The cat has a long tail. The laptop is turned on. The laptop is on the desk. There is a bookshelf on the wall, which is filled with many things. There are books on the floor. There are other items next to the wall. ",/kaggle/input/dl-assign-2/custom_captions_dataset/test/test_150.jpg,"User:<image>Describe this image

The image depicts a black cat sitting on top of a silver laptop. The cat is positioned in a reclined position, with its head facing upwards and mouth wide open in a typical meowing gesture. The cat's fur appears to be short and sleek, and its eyes are not visible due to the angle of the shot. The laptop on which the cat is sitting is a standard laptop model, with a silver exterior and a black keyboard. The laptop is placed on a black desk or table, and there are various objects scattered around the area, including books, papers, and other electronic devices.

In the background, there is a wall with a white lamp attached to it. The lamp is positioned to the left of the cat, casting"
150,test_151.jpg,two girls are sitting on a bench. the bench is wood and brown. they are looking at a baby. the baby is blonde and little.,/kaggle/input/dl-assign-2/custom_captions_dataset/test/test_151.jpg,"User:<image>Describe this image
- A blonde woman is sitting on a bench with a red suitcase next to her.
- A blonde woman is sitting on the bench with a black suitcase next to her.
- A blonde woman is sitting on the bench with a blue suitcase next to her.
- A blonde woman is sitting on the bench with a white suitcase next to her.
- A blonde woman is sitting on the bench with a red and white striped suitcase next to her.
- A blonde woman is sitting on the bench with a blue and white striped suitcase next to her.
- A blonde woman is sitting on the bench with a red and white striped suitcase next to her.
-"
151,test_152.jpg,"A man in a black button down shirt, and a gray tie is seen standing in front of a tan building in a city. The building has a picture of a man on the front and Korean letters on either side of the image. A large concrete platform is in front of the building and two men are walking on the platform. A blue and white public transport bus is on the side of the building.",/kaggle/input/dl-assign-2/custom_captions_dataset/test/test_152.jpg,"User:<image>Describe this image

The image depicts a scene in what appears to be a city, possibly North Korea, given the architectural style and the presence of a large building with a North Korean flag on top. The building is adorned with a large North Korean flag, which is red with a white star in the center. The flag is positioned on the roof of the building, and it is accompanied by several signs and banners in Korean.

In front of the building, there is a man standing in the middle of the street. He is dressed in a formal attire, with a dark suit and a tie. His facial expression is neutral, and he appears to be looking directly at the camera.

To the left of the man, there is a white car parked"
152,test_153.jpg,A white and blue fire hydrant is sitting on the corner of a rural street. The house in the background is brick and has blue doors and window decorations. It appears to be fall according to the colors of the leaves on the trees.,/kaggle/input/dl-assign-2/custom_captions_dataset/test/test_153.jpg,"User:<image>Describe this image

This image depicts a residential neighborhood with a brick house in the background. The house is a two-story structure with a blue door and blue shutters on the windows. The front yard is well-maintained, with green grass and a few trees. The sidewalk is visible in the foreground, and the street is paved with asphalt. 

In the foreground, there is a single fire hydrant on the grass. The fire hydrant is white with a blue cap and a blue hose connection. The street is bordered by a black line, and the sidewalk is visible on the left side of the image. The sky is overcast, and there are no visible people or vehicles in the image.

The image is clear and well-"
153,test_154.jpg,A large brown building has a clock tower. The clock tower contains two clocks. The clocks have a white face with black hands and numbers. The numbers are roman numerals. The clock tower also has a flag. The flag is blue on a white pole. The building is huge with many windows. The sky is overcast with clouds.,/kaggle/input/dl-assign-2/custom_captions_dataset/test/test_154.jpg,"User:<image>Describe this image

The image depicts a historic building with a prominent clock tower. The building is constructed from a light-colored stone, possibly sandstone or limestone, and features a series of architectural elements that are typical of Victorian-era architecture. The clock tower is the focal point of the image, and it is adorned with two large clocks. The clock faces are white with black numbers, and the hands are black. The clock hands are positioned at the top of the tower, and the clock faces are surrounded by a decorative frame.

The clock tower is topped with a spire, which is also made of stone and features intricate carvings and designs. The spire is divided into several sections, each with a different design. The section closest to the top of"
154,test_155.jpg,the table is full of snack foods. there is a big black tray on the side. the tray is full of small plastic cups. the cups are full of shredded cheese and hot sauce. there is another tray of hot sauce next to it.,/kaggle/input/dl-assign-2/custom_captions_dataset/test/test_155.jpg,"User:<image>Describe this image

The image depicts a table set with a variety of food items arranged in different sections. The table is covered with a blue tablecloth, which provides a neutral background that allows the food items to stand out. The table is divided into three main sections, each containing different types of food.

The first section, located towards the left side of the image, contains a variety of vegetables. There are carrot sticks and celery sticks, which are arranged in a neat and orderly fashion. The vegetables are fresh and appear to be well-maintained, suggesting they are either freshly picked or prepared for consumption.

The second section, located towards the middle of the image, contains a variety of snacks and beverages. There are several small plastic containers filled"
155,test_156.jpg,"The man is bending over the table. On the table is a birthday cake. The candles are lit. The man is trying to blow the candles out. The man seems to be holding his infant in his other arm while doing this. This is taking place inside a house, in the kitchen area.",/kaggle/input/dl-assign-2/custom_captions_dataset/test/test_156.jpg,"User:<image>Describe this image

This image depicts a birthday celebration in a domestic setting. The focal point is a birthday cake placed on a wooden table. The cake is decorated with various colors and has multiple lit candles, indicating it is being enjoyed by a young child. The child is being held by an adult, who is presumably the child's parent or guardian. The adult is dressed in casual clothing, including a striped shirt and jeans.

In the background, there is a kitchen area with a refrigerator, a stove, and various kitchen appliances. The refrigerator is adorned with a few magnets and a small sign that reads ""Excited."" The stove is visible, but it is not in use. The kitchen cabinets are made of wood and painted white, and there are various"
156,test_157.jpg,There is a zebra standing on a gravel type road. The zebra appears to be standing near a tree. There are a lot of trees ad bushes to the right of the zebra. It is very sunny outside which is evident by the shadows cast by the trees.,/kaggle/input/dl-assign-2/custom_captions_dataset/test/test_157.jpg,"User:<image>Describe this image

This image depicts a zebra standing in a grassy area. The zebra is the focal point of the image, and it is positioned in the center of the frame. The zebra is black and white, with a distinct pattern of stripes running down its back and sides. The stripes are vertical, and they are evenly spaced. The zebra's legs are long and slender, and they are white with black stripes. The zebra's head is raised, and it is looking to the left of the frame. The zebra's ears are perked up, and they are pointing forward. The zebra's tail is long and thin, and it is black with a white tip.

The background of the image is green, and it is composed of trees and bushes"
157,test_158.jpg,There is a man in a white uniform wearing a black cap pitching a baseball. There is a man standing behind him wearing a black shirt and gray pants. There is a player in a white uniform that is swinging a baseball bat about to hit the baseball. Behind that man is another man in a black shirt and gray pants who is crouched down wearing a helmet and face guard. ,/kaggle/input/dl-assign-2/custom_captions_dataset/test/test_158.jpg,"User:<image>Describe this image

The image depicts a baseball game taking place at night. The scene is captured through a net, which provides a clear view of the action on the field. The foreground is dominated by a player from the New York Yankees, wearing a white jersey with the number 12 on it. He is in the middle of swinging his bat, aiming to hit the ball that is being pitched by a player from the opposing team.

The opposing team's player is in the background, wearing a dark uniform. The pitcher is in the process of throwing the ball, and the catcher is positioned behind the batter, ready to catch the ball if it is hit. The umpire is standing near the batter, ensuring that the game"
158,test_159.jpg,"Modern fire engines park along a tree lined street.  The truck at the front of the procession is a ladder truck, with the long, white ladder and bucket on top of the rig.  The sky is deep blue, and it seems like a grassy park like area.  Two people can be seen in the distance, side by side.",/kaggle/input/dl-assign-2/custom_captions_dataset/test/test_159.jpg,"User:<image>Describe this image

The image depicts a line of fire trucks parked on a road. The line stretches from the left side of the image to the right, with the fire trucks evenly spaced apart. The fire trucks are primarily red and white, with some having additional colors such as yellow and black. The trucks are of various sizes, with the largest ones being in the front and the smaller ones in the back.

The fire trucks are equipped with ladders, hoses, and other firefighting equipment. The front of the trucks has the word ""BREAKWOOD"" prominently displayed, indicating the fire department's name. The trucks are parked on a paved road, surrounded by green trees and grass. The sky is clear and blue, suggesting a sunny"
159,test_160.jpg,"An open laptop sits on a rustic wooden table. A lamp sits on the left of the laptop shining light on the table. A bunch of small glasses are on the table near a brown wall. In the distance a shelf with liquor is on a white wall. A table in front of the shelf is covered with empty, upturned glasses.",/kaggle/input/dl-assign-2/custom_captions_dataset/test/test_160.jpg,"User:<image>Describe this image

The image depicts a laptop computer placed on a wooden desk. The laptop is open, and the screen displays the website ""standards.next"" in red text. The laptop is silver in color, and the keyboard is black. The desk has a dark brown color, and there are several objects on it, including a lamp with a white lampshade, a glass of water, and a book. The lamp is positioned to the right of the laptop, and the glass of water is placed to the left. The book is placed on the right side of the desk, and it appears to be open. The background of the image shows a bar or a restaurant setting, with a dark-colored wall and a shelf with bottles and glasses."
160,test_161.jpg,A picture of a tooth brush holder. The holder is red and in the shape of a bird. There are three toothbrushes inside of the holder. There are different colored bristles on each toothbrush. There is a keyboard beside the holder and a calendar is under the holder.,/kaggle/input/dl-assign-2/custom_captions_dataset/test/test_161.jpg,"User:<image>Describe this image

The image depicts a ceramic toothbrush holder in the shape of a flamingo. The flamingo is predominantly red with white and black accents, including a black eye, a red beak, and a white belly. The flamingo's wings are spread wide, and its legs are positioned in a way that suggests it is standing upright. The toothbrush holder is designed to hold multiple toothbrushes, with the bristles of the toothbrushes facing upwards. The toothbrushes are arranged in a way that suggests they are being held in place by the flamingo's body.

The toothbrush holder is placed on a desk or table, with a calendar in the background. The calendar is dated for the month of October, with the dates 12, 13"
161,test_162.jpg,There are two giraffes behind a fence. The fence is silver. There is man in a blue floral print shirt standing in front of the fence. The man is wearing a black cap. ,/kaggle/input/dl-assign-2/custom_captions_dataset/test/test_162.jpg,"User:<image>Describe this image

The image depicts a man standing in a zoo enclosure with two giraffes. The man is wearing a blue Hawaiian shirt with white and red flowers, a dark-colored hat, and sunglasses. He is leaning over the fence to feed the giraffes. The giraffes are standing on the other side of the fence, facing the man. The giraffes have long necks and spotted coats. The background of the image shows a green, leafy tree and a blue sky. The fence is made of metal and has a diamond pattern. The ground appears to be covered in sand or dirt.

The man is interacting with the giraffes by feeding them. The giraffes are eating the food that the man is offering. The man's facial expression suggests he is enjoying the interaction with"
162,test_163.jpg,The clock is lit up because it is night time. The sky is very dark. On top of the clock is a baseball team sign. The face of the clock is white. The letters and clock hands are black. Around the circle of the face is yellow.,/kaggle/input/dl-assign-2/custom_captions_dataset/test/test_163.jpg,"User:<image>Describe this image

The image depicts a large, illuminated sign that is mounted on a structure, likely a building or a signpost. The sign features a clock with a distinctive design. The clock has a white dial with black numbers and hands, indicating the time. The hands are positioned at approximately 10:10, suggesting that the time is around 10:10 PM. The clock is surrounded by a decorative frame that includes a series of decorative elements, such as flourishes and curves, which add to the overall aesthetic appeal of the sign.

Above the clock, there is a banner that reads ""Orioles"" in a bold, orange, and red font. The word ""Orioles"" is written in a stylized, cursive"
163,test_164.jpg,"A man in a taupe tank top and black shorts is doing a trick with a skateboard. He is in the air, and holding the skateboard with one hand. In front of him is a black and white wall with a cartoon face painted on it. The sky above is mostly clear with one long wispy cloud.",/kaggle/input/dl-assign-2/custom_captions_dataset/test/test_164.jpg,"User:<image>Describe this image

A. A man is skateboarding in mid air. He is wearing a helmet and a shirt. The man is wearing shorts. The man is in the air. The man is in a skateboard. The man is in a skateboard. The man is in a skateboard. The man is in a skateboard. The man is in a skateboard. The man is in a skateboard. The man is in a skateboard. The man is in a skateboard. The man is in a skateboard. The man is in a skateboard. The man is in a skateboard. The man is in a skateboard. The man is in a skateboard. The man is in a skateboard. The man is in"
164,test_165.jpg,A teenage girl sits on a low brick wall and texts.  She is dressed in a cool summer top and bluejeans.  She has slipped off her shoes to be more comfortable.  The wind is blowing her long hair.  She has put her purple backpack on the wall next to her.  She enjoys the shade of a nearby tree.,/kaggle/input/dl-assign-2/custom_captions_dataset/test/test_165.jpg,"User:<image>Describe this image

The image depicts a young woman sitting on a brick wall outdoors. She is wearing a sleeveless blue top and dark blue jeans. Her hair is medium length and appears to be flowing freely, indicating she might be in motion or engaged in an activity that causes her hair to move.

She is holding a mobile phone in her right hand, which is positioned near her face. The phone appears to be a smartphone, as it has a rectangular shape and a screen that is visible. The woman is looking down at the phone, which suggests she might be texting, browsing, or checking the time.

She is also wearing a necklace, which is a common accessory for women, adding a touch of personal style to her outfit. The"
165,test_166.jpg,This photo is taken outside on a sunny day. Two men can be seen on a sidewalk near a brick building. A large black trash can is near one of the men. Large green trees line the sidewalk. A road is beside the sidewalk and across from it is a large building. Vehicles are lined up on the street in front of the building.,/kaggle/input/dl-assign-2/custom_captions_dataset/test/test_166.jpg,"User:<image>Describe this image

The image depicts a wide, tree-lined sidewalk on a sunny day. The sidewalk is made of red bricks and is bordered by a row of tall, modern buildings made of red brick. The buildings have large windows and are mostly symmetrical, with a few modern architectural elements. The sidewalk is lined with benches and trees, which are abundant with white blossoms. The trees are tall and have a full canopy, providing ample shade.

In the background, there is a street with cars parked along the curb. The street is relatively quiet, with only a few pedestrians visible. There is a bus stop sign on the sidewalk, indicating that public transportation is available. The sky is clear and blue, suggesting a pleasant day.

Two people are"
166,test_167.jpg,A white airplane with a blue tail on it. There is a black and yellow sign on the ground in front of the plane. There is a orange and white flag hanging from the plane. ,/kaggle/input/dl-assign-2/custom_captions_dataset/test/test_167.jpg,"User:<image>Describe this image

The image depicts a United Express airplane, a type of United Airlines aircraft, on a snowy runway. The airplane is a turboprop model, characterized by its large propeller-driven engine. The aircraft is painted in a blue and white color scheme, with the United Express logo prominently displayed on the fuselage. The logo features a stylized blue and white globe with the word ""United"" written in white, and the word ""Express"" in blue. The tail of the aircraft is painted in a blue and white color scheme, with the United Airlines logo, a blue and white globe with the word ""United"" written in white, on the tail.

The airplane is parked on a snowy runway, with snow-covered ground visible around it"
167,test_168.jpg,There are three buildings in a line and a tall clock tower across the street from the houses. The photo is in black and white. There are large gray clouds covering the sky.,/kaggle/input/dl-assign-2/custom_captions_dataset/test/test_168.jpg,"User:<image>Describe this image

The image depicts a clock tower situated in an urban setting. The clock tower is the focal point of the image, standing tall and prominently displayed in the center. It is a tall, rectangular structure with a conical roof and a clock face positioned at the top. The clock face is round and has a white dial with black numbers and hands. The clock tower is made of stone and has a weathered appearance, suggesting it is old.

To the left of the clock tower, there is a building with a flat roof and a few windows. The building is made of the same stone as the clock tower and has a similar weathered appearance. To the right of the clock tower, there is another building with a flat roof and a few windows."
168,test_169.jpg,"This is a street corner. There are two street signs on a pole, with black text on a white background with a black rim. The one on top says ""Sandridge JMI School"" and the one on the bottom says ""HOSDB."" They are both pointing in the same direction, indicated with a black arrow on the sign. Behind the street corner is a building with a shingled overhang supported by dark green columns. There are three or four hanging baskets with flowers hanging from the underside of the overhang. The building is brick and two stories, with two windows flanking a dark sign with pale text reading ""GREEN MAN Good Food."" Behind the sign is a large amount of green climbing vine which obscures the sign for the next shop. There are the tops of two standing signs just visible in the foreground of the picture, and a couple of benches sitting on the sidewalk in front of the building.",/kaggle/input/dl-assign-2/custom_captions_dataset/test/test_169.jpg,"User:<image>Describe this image

The image depicts a quaint, old-fashioned building constructed from red bricks. The building has a signboard hanging from a pole in front of it, which is partially obscured by a green awning. The signboard has two signs on it, one pointing to the left and the other to the right. The left sign is larger and has the words ""Sandridge JMI School"" written on it. The right sign is smaller and has the word ""HOSDB"" written on it.

The building has several windows, some of which are covered with green awnings. The windows are framed with white trim, and there are several flower pots hanging from the awnings. The flower pots contain a variety of colorful flowers"
169,test_170.jpg,"A commercial garage for buses is shown on a cloudy day. There are three buses in the parking lot, two of which are near the garage doors as if they were entering the garage. There are four garage bays that are empty with their doors open. There is a small cart in front of the door farthest right. On top of the building there is a blue sign with white writing.",/kaggle/input/dl-assign-2/custom_captions_dataset/test/test_170.jpg,"User:<image>Describe this image

The image depicts a bus station with a prominent signboard at the top. The signboard is written in a foreign language, which appears to be either Chinese or another Asian language, and the text translates to ""Bus Stand Mukerian."" This suggests that the bus station is likely located in a region where the bus stand is named after the Mukerian language.

The bus station itself is a large, open-air structure with a flat roof supported by concrete pillars. The roof is flat, and the structure is built to accommodate multiple buses. The entrance to the bus station is visible in the center of the image, and there are several buses parked in front of the entrance. The buses are of various sizes and colors, indicating that they belong"
170,test_171.jpg,A large black bear is standing on a field. There is grass and dirt behind the bear. The bear has brown eyes and brown fur around its mouth. ,/kaggle/input/dl-assign-2/custom_captions_dataset/test/test_171.jpg,"User:<image>Describe this image

The image depicts a close-up of a bear's face. The bear is primarily black, with some brown patches on its face and neck. The fur appears thick and matted, suggesting that the bear is in a natural habitat, possibly a forest or a zoo enclosure. The bear's eyes are dark and almond-shaped, and its nose is large and black, with a slight pink hue. The fur around the eyes is longer and darker, giving the bear a distinctive appearance.

The background of the image is slightly blurred, focusing attention on the bear's face. The background is green, indicating that the bear is in a natural environment, possibly a forest or a meadow. The ground is covered with grass, which is a common"
171,test_172.jpg,A woman is wearing a pink shirt. She is standing in the water. There is a wave behind the woman. She is holding a white surfboard. ,/kaggle/input/dl-assign-2/custom_captions_dataset/test/test_172.jpg,"User:<image>Describe this image

The image depicts a woman standing in the ocean, holding a surfboard. The woman is wearing a pink and blue athletic outfit, consisting of a short-sleeved top and shorts. The top features the Ford logo prominently on the left side, indicating that she is likely a Ford employee or a fan of the brand. The shorts are blue and have a geometric pattern on the lower part.

The woman is barefoot, and her feet are wet, suggesting that she has been in the water. She is holding a surfboard with both hands, which is white with various logos and designs on it. The surfboard has a blue fin, and there is a small red object attached to the bottom of the board, possibly a leash"
172,test_173.jpg,A young woman is walking between rows of buses.  The woman is wearing a red hoodie and black pants.  She is looking away from the camera.  The woman has dark hair.  The buses seem to be stopped at a red traffic light.,/kaggle/input/dl-assign-2/custom_captions_dataset/test/test_173.jpg,"User:<image>Describe this image

The image depicts a narrow alleyway with a single person walking through it. The alleyway is flanked by a row of buses on both sides, creating a narrow pathway. The buses are predominantly yellow, with some appearing slightly different in color or design. The person in the center of the image is wearing a red hoodie, black pants, and black shoes. The person is walking towards the viewer, and their head is slightly turned to the right. The alleyway is paved with asphalt and appears to be in a city or urban area, given the presence of buildings and other structures in the background. The sky is not visible in the image, but the light appears to be coming from the right side, suggesting that the sun is either setting"
173,test_174.jpg,"A cake shaped like a high school track is half eaten and below it is written in blue frosting is ""Thank You Coaches"". On the table near the cake is a tray of cookies, cupcakes, a cobbler, and a dessert bar. beneath the cake there is a beige table runner with plums on it. ",/kaggle/input/dl-assign-2/custom_captions_dataset/test/test_174.jpg,"User:<image>Describe this image

The image depicts a cake, likely a birthday cake, decorated with various elements that suggest it is intended for a special occasion, possibly a coach's birthday. The cake is predominantly green, with a white section at the top and a blue section at the bottom. The white section features the number ""123"" in blue, indicating the year ""2013"" is written in a larger font above it. The blue section at the bottom has a white border, and the cake is topped with a blue and white striped section, resembling a field or a track.

The cake is decorated with various elements that suggest it is intended for a special occasion, possibly a coach's birthday. The green color is likely chosen to represent the"
