,filename,caption
2379,train_2380.jpg,A silver car parked next to a white car. The cars are not moving and are parked on gray lots with white stripes. There are brown hills in the background. The sky is blue.
2380,train_2381.jpg,A golden yellow cat has been drawn on a wall. There is some graffiti writing tagged right next to it. There is a small gray bench is right attached to the wall.
2381,train_2382.jpg,A slightly balding man with shoulder length sandy blond hair is sitting in an office. He is wearing a short sleeved blue dress shirt with a dark blue tie that has lighter blue squares in it.There is a potted fern sitting behind him against the wall. There is a colorful abstract painting mounted on the wall above his computers. On his desk is a file organizer filled with papers. A grey laptop is sitting open on his desk with the screen dark. A keyboard and monitor for a desktop computer are also sitting on his wooden desk.
2382,train_2383.jpg,"Three are five men wearing white uniforms on a baseball field, four facing the photographer, and one with his back to. The man with his back to the photographer is #28 and is hitting a ball to the four fielders. The fielder on the left is a right handed white man, the second is a right handed black man, the third is a left handed white man and the fourth man is white. The field is groomed closely and has a white line between the man with his back to and the other men. It is day time and the sky is clear and blue. "
2383,train_2384.jpg,A red and white trolley is going down the street .There are two people riding bikes next to the trolley. There is a large blue truck on the street. The man on the bike is wearing a black helmet. 
2384,train_2385.jpg,There is a lady standing behind the table with three little kids in front of her. There is a cake with candles in it on top of the table. There are pictures hanging on the wall. 
2385,train_2386.jpg,A bird is sitting in a bowl of bird seed. There is a body of water behind the bird. There is a bird flying in the air in front of the bowl.
2386,train_2387.jpg,There are people standing in front of a house. A man is wearing a white and red shirt. There is a green lawn chair in front of the building.
2387,train_2388.jpg,A street with a car driving down.  A traffic light that is green some the cars will not have to stop.  A lot of street lights in the city on the poles . A group of buildings that has lights in front of them. 
2388,train_2389.jpg,"A woman in a white shirt, and skirt is playing tennis on a green striped tennis court. the player is preparing to his the ball which is high in the sky during her serve.There are patches of dirt in the grass where it has been worn down from foot traffic. To the left there is a ball boy in all black kneeling in a patch of dirt."
2389,train_2390.jpg,Four guys are standing next to one another in suits. They are all wearing ties and the background behind them is colorful. Each of the men is holding the know of each tie. Each suit is black and they are all wearing different colored shirts.
2390,train_2391.jpg,"This photo depicts one corner of a white room. In the bottom left of the image there is a cream-colored armchair with a pillow. The pillow has a floral motif and is in the same color family as the chair. To the right of the armchair is a small glass-topped table. There are books and a drinking class containing flowers on the table, as well as a shallow bowl. To the right of the table is a large glass-paned window which is filling the room with light from the outside. Between the armchair and the table is an arrangement of three modern paintings. One painting has green, dusty red, blue, brown and white stripes. The second painting is partially white and partially blue. The third painting is entirely brown. Each of the paintings looks very geometric and minimalist in nature."
2391,train_2392.jpg,"A single wooden bench is bolted to a concrete slab and mounted atop a rocky mountain. The mountain is gray, and in the distance here are tan, and brown craggy, rocky, mountain tops. The bench has a single slat back, and two slats for the base, the frame is iron. There is a single fluffy cloud in the clear, blue sky."
2392,train_2393.jpg,A white ship is in the distance in the water. The water is blue and calm. There is sand on the beach. In front of the sand is a thin metal railing that is black and a structure in front of the railing. The sky is cloudy. 
2393,train_2394.jpg,A brown horse with a grey mane is staring straight ahead showing no expression. There are other brown horses with a black mane next to this horse.Underneath the horse is a grey road. Next to the road is grassy land. You can also see mountains from afar along with a small building. There are also clouds in the blue sky.
2394,train_2395.jpg,A group of people standing together watching something.  A woman with blond hair is standing between two men. She is holding a black camera up to take a picture or video and a string handle hangs from the bottom of it.  The woman is wearing a white jacket.  Two other women stand in the background.  The man behind her has curly hair and wears glasses. He is wearing a suit jacket which has a name tag stuck to the lapel.  Buildings are behind the group of people.
2395,train_2396.jpg,A man in a black shirt and white shorts is swinging a tennis racket. There is a yellow tennis ball in the air in front of him. There is a blue wall behind the man. There are chairs behind the wall.
2396,train_2397.jpg,"A sleek yellow and silver train is travelling down the tracks. There are several sets of tracks where the train is, then a few more sets with a strip of grass separating the two sets. There are many steel poles and power lines hanging in the area above the tracks. The landscape is green, with many trees growing on a hill behind the train."
2397,train_2398.jpg,The woman is smiling as she looks into the camera. She has jet black hair and it is shoulder length. The woman is sitting at the table getting ready to eat her food. There is a small candle lit on the table.
2398,train_2399.jpg,"A skier in a blue, gray and white jacket and gray pants is kneeling in a snowy field. The man is holding and leaning on a ski, and two ski poles. On the ground he is pickup of the other sleeve. There are ski tracks crisscrossing in the snow."
2399,train_2400.jpg,"In a restroom area, toilet paper hangs on a wall.  A small wastebasket is in the corner of the room.  The wastebasket is blue and white.  The plumbing runs along the wall.  The wall and floor are grey and tiled."
2400,train_2401.jpg,"The image is of the field with pine trees. In the field, there are white sheep grazing. Behind the pine trees is a calm, blue lake. Beyond the lake are hills covered with green trees. The sky is cloudy and gloomy."
2401,train_2402.jpg,"A kitchen table with a variety of appliances on it.  A toaster, a microwave and an electric skillet are very prominent.  Another appliance sits close to the toaster with a clear baggie over it.  This appliance sits on a blue and white plate.  Across the room you can see an end table with a delicate lamp and a upholstered chair sitting next to it."
2402,train_2403.jpg,A man in a green hat is sitting on a couch next to a large tan stuffed animal. He is also holding a white teddy bear in his arms. The man has black hair and a black goatee. He is wearing a grey pullover sweatshirt.
2403,train_2404.jpg,A white swan is seen in a lake at dusk. The swan has a five baby swans swimming behind her. To the left there is a small duck with a lone bill.
2404,train_2405.jpg,A boy is hitting a white ball with a wooden stick. He is wearing a blue shirt with yellow decorations and lettering and white pants. The boy has dark blonde hair. The grass he is standing on is green and short. behind him another boy wearing white can be seen.
2405,train_2406.jpg,THERE IS A YELLOW AND RED AND WHITE PLANE STANDING ON THE RUNWAY. THE LANDING GEAR IS PARTIALLY DOWN ON THE GROUND WITH EXHAUST COMING OUT FROM THE TAIL. THE SIDE OF THE PLANE HAS WRITING IN BLACK. THERE IS A LOGO OF RED AND YELLOW ON THE TAIL OF THE PLANE.ON THE PLANE THERE IS TWELVE PASSENGER WINDOWS WITH A LARGE WINDOW FOR THE PILOTS TO SEE OUT OF.
2406,train_2407.jpg,"A square monitor is showing John McCain speaking.  He is dressed in a blue suit with a light blue shirt and a darker blue tie.  The monitor is mounted in an enclosure sitting on a base.  A sign has been placed upside down by the enclosure.  The sign is in blue and white with the name ""Michelle"" on it.  Another sign is tucked in the back next to the enclosure."
2407,train_2408.jpg,"The side of this train is covered in graffiti. The original color of the train was white, blue and grey and it has green and purple large graffiti letters on the side. Also there is a white number 2 and a non- smoking sign in between the two windows."
2408,train_2409.jpg,A man is wearing a red shirt and a black tie. He is standing next to a person dressed in a costume. The person in the costume is holding a green balloon. 
2409,train_2410.jpg,A blue and white train is on a bridge. There is a street under the bridge. There are cars on the street. There is a red light above the street. 
2410,train_2411.jpg,a woman is sitting on a step. she has an umbrella over her head. the umbrella is red. there is a big black pole next to her. the weather is very sunny.
2411,train_2412.jpg,There are tall metal buildings in the background. Tall green trees are in front of the buildings. There is a white sign with a black arrow directing people to the Inn. There is a green walk sign illuminated. The sky is covered with white clouds with only small patches of blue showing through.
2412,train_2413.jpg,"A large open green field on a partly cloudy day. In the field there are three round tables, and one long rectangle table covered with white table cloths. Two umbrellas stand closed. At the end of the clearing are trees and bushes."
2413,train_2414.jpg,People are getting ready to board a train. The train is red and has silver on the top. Most of the people are seen are dressed in business attire.
2414,train_2415.jpg,There is a red motorcycle on the street next to the sidewalk. There is a large white building behind it. There is green bushes behind the sidewalk.
2415,train_2416.jpg,There are traffic lights hanging from the pole. Two traffic lights are red. Off in the distance you can see trees with green leafs. The trees are surrounding a house.
2416,train_2417.jpg,"A woman is smiling at the camera. She is standing in front of a school bus. The bus is a bright yellow color, the lady has on sunglasses, her shirt is red, and her pants are white."
2417,train_2418.jpg,"A small, paved road lines the grass near a fenced pen.  A cream-colored horse is grazing inside the pen, and the clear weather and time of day highlights the green, tree-lined background that sits behind the fence.  A bit of hay covers the paved road in front of the fence.  No person is around."
2418,train_2419.jpg,A woman is sitting on the floor wearing a gray shirt. There is white mannequin in front of her wearing clothes. The mannequin has sunglasses and a black hat on as well as a red shirt and black tie. There are several clothes on the floor around the girl. 
2419,train_2420.jpg,A large semi truck has a large white house on it. There is a person standing on the roof of the house. There is some power poles next to the house and a big blue tractor. 
2420,train_2421.jpg,"A man is performing a wheelie on a motorcycle. He has on a white jacket, black pants and a white helmet. Some people are watching him perform from behind a yellow tape and some tents."
2421,train_2422.jpg,A man in a white baseball cap has long blond hair. He is swinging a tennis racket that is touching a ball flying through the air. A chain link fence is behind a person playing tennis. The shirt is he wearing a tank top and shorts. 
2422,train_2423.jpg,A black mannequin is dressed in a blue blazer. Under the blazer is a white collared shirt and a blue and white striped tie. On the pocket is a circle patch that has an R and says Royal Lancers in gold lettering.
2423,train_2424.jpg,"a side portrait view of a dog. The dog is a light brown, sort of off white color. The dog has brown eyes and a brown nose. It is wearing a gray hat."
2424,train_2425.jpg,"It appears to be a cloudy dreary day, the sky in the image is white. In the bottom right corner of the image is the top of a tree with dark green leaves. in the center of the picture is a large red brick building with a lot of windows. The windows on the far left of the building have balconies attached to them. The top of the building is rimmed with a silver metal railing. Behind the railing is a large black statue of a man with his arm out stretched toward the sky.  Behind the man is a large square tower with a large white clock face. The clock has large black numbers and black hands."
2425,train_2426.jpg,a man is about to eat pancakes. he has a beard that is brown. his shirt is red and white. this man is very overweight.
2426,train_2427.jpg,"A long red white blue and orange bus is parked in front of a stone building with an orange roof. The windshield of the bus is large and curved and it has a red, white and blue circle logo on the side of the bus. The windows of the bus are also very large. "
2427,train_2428.jpg,There is a large black and white cow with a yellow tag in its ear. There is  a fence in front of the cow. The cow is standing on green grass. 
2428,train_2429.jpg,A pizza is on a metal tray on top of a stove. Next to the pizza are two metal teapots. The back of the stove has four plastic knobs and a display screen that shows the time. On the lip of the back part of the oven are five brown stones and a hour timer. Above the stove on the white wall is a large photo of a stuffed teddy bear.
2429,train_2430.jpg,"Colorful whirligigs are stuck in the sand.  They are basically identical, and each is composed of 8 smaller whirligigs. The colors are red, green, pink, blue, green, purple and silver.  Some whirligigs have red stems, some have yellow.  The image is tilted to the side."
2430,train_2431.jpg,A white and tan dog is looking at the camera while laying on a bench. the bench is wooden and painted a bright yellow color. The ground beneath the bench is a small gravel.
2431,train_2432.jpg,The image is of a hotel room.  A bed with white sheets and four pillows is made up.  Beside the bed is a nightstand with lamp turned on and a black phone.  Behind the bed is a picture of modern art depicting a white flower.  Along the window is a brown sofa with two large red throw pillows.
2432,train_2433.jpg,"a kitchen has white cabinets. the cabinet has black counters. the backdrop is white in color, and has tiles. there are many books on the counter."
2433,train_2434.jpg,a young woman is holding onto food on a table while others are looking on and a lady is holding a white bag dressed in blue pants and a brown sweat shirt. there are others looking at the food.
2434,train_2435.jpg,"A man is standing behind a glass pastry display case and is leaning on it with his arms crossed on top of the case.   The man is wearing a blue short sleeve shirt and black framed glasses.  A silver framed large menu is on the wall above the man.  An array of pastries including muffins, cookies, and doughnuts are visible through the front of the display case.  On the wall behind the man are two posters of  doughnuts and a drink with a frothy top in a tea cup."
2435,train_2436.jpg,"A box of oranges sits on a table with a sign behind it that states it is on sale for 3 for $1.25. Next to the orange s is a basket with apples, and a basket of plums. On the far side of the apples there is a yellow fruit in plastic bags. "
2436,train_2437.jpg,"The batter is dressed in white pants and a black and red shirt. The helmet is red and black. The batter is a batter stance, looking straight forward. The catcher has glove in the air to catch the on coming ball. A crowd of people are sitting on bleachers behind the fence, watching the game. Behind them is the parking lot, where cars are parked.  "
2437,train_2438.jpg,A man interacts with a giraffe.  Two giraffes are in the area.  The man is wearing sunglasses and has a polo type shirt.  The man is holding a stick with a yellow ball.  Trees surround the area.
2438,train_2439.jpg,"The image is of a truck bed. The truck is an old beat up gray Toyota. The truck bed has black metal railings attached to it. There are a few dozen baseball hats attached to the back railing. There are a few ropes hanging from it as well. There are black tarps laying in the truck bed. The truck has a yellow license plate with black letters which reads "" 204 AMP 83"". There is a house with a fence around it on the left hand of the image. There are pink flowers near the house. On the right hand side is a thick tree branch. There are several trees in the background. The truck appears to be empty."
2439,train_2440.jpg,A kitchen with wood cabinets under it. There is a silver sink on top of the counter. Next to the counter is a vase of roses. There is a red rug on the floor in front of the sink. There is a soap dispenser on the sink. 
2440,train_2441.jpg,"Two people are being shown continuing their days outside. A lady in a white tank top is in full jogging attire, running with her dog on a leash. A man with a navy hooded jacket is riding on a bike through an intersection. Some cars are parked off in the background. "
2441,train_2442.jpg,"A woman in a pink tank top and blue skirt is on a tennis court holding a tennis racket. She is wearing white shoes and socks. She has her hair pulled back. The court is a very light green, with a portion of blue and white line. There is a man in a yellow shirt sitting behind a short blue wall with advertising on it."
2442,train_2443.jpg,A dog is looking away. He is brown and black. He is wearing silver chain. A person is sitting on the bench holding a leash. There are several bags on the bench. The bench is black.
2443,train_2444.jpg,There are cupcakes sitting on a table. There are colorful umbrellas sticking out of the cupcakes. There are colorful wrappers that the cupcakes are in.
2444,train_2445.jpg,There is a wooden desk with a computer monitor on it. There is a silver laptop sitting next to it. There is a white keyboard in front of the computer. There is a large black lamp next to it. 
2445,train_2446.jpg,"A game of tennis is the object of the image.  There is a male tennis player reaching to hit the ball with a tennis racket.  He is on a green and blue tennis court.  There are white painted lines on the court.  Three officials are behind him witnessing the game.  Another person is siting in a tall chair on side of court.  There are blue seats for spectators behind the blue fence.  On the fence are advertisements for Chase, Citizen watch shows the time.  The US OPEN is the game that is being played in the photo."
2446,train_2447.jpg,A large black tower sits next to several other buildings. There are colorful flags hanging in front of the building. There is a clock on the side of the tower. 
2447,train_2448.jpg,a black dog looks up with a piece of white paper in his mouth. the dog is black and fluffy and standing on a red rug that is on top of a brown carpet. a blue envelope is next to the dog along with a stray item or two on or near the red rug.
2448,train_2449.jpg,Two planes on the runway nose to nose. There are caution signs in the middle of the grass. The large terminal is in the background behind the planes. One plane is ready for take off and the other is coming in to the terminal.
2449,train_2450.jpg,"Two men are playing frisbee in a large green field, surrounded by green trees. The sky is cloudy. There is a fence on one side of the field. Both men have dark brown hair. One of the men is wearing a tan hat, blue shirt and blue shorts. The other man is wearing a orange and blue shirt and black shorts. The frisbee is white."
2450,train_2451.jpg,An older man with glasses is sitting and looking at his smartphone. He has a watch on his wrist and a pair of glasses on his face. He has glasses and a frown on his face. His hair is short and grey. His shirt is buttoned and plaid.
2451,train_2452.jpg,There are two men laying on a bed. There is a small white lamp next to the bed. There is a white door on the closet. 
2452,train_2453.jpg,A brown wooden grandfather clock is sitting in a corner in a room. The walls are off white at the top and panels painted white at the bottom. The face of the clock is golden and the numbers are pewter Roman numerals. On the wood there is an etched floral design.
2453,train_2454.jpg,there is a dog taking a nap. the dog is yellow. the dog is wearing a black collar. the dog has floppy ears on it.
2454,train_2455.jpg,There are two different pieces of pizza on the plates. One of the pizza pieces has pepperoni on them. The other piece has tomatoes and mushrooms on it. The plates under the pizza are white paper plates.
2455,train_2456.jpg,"This is a boy on a skateboard coming off of a training pipe.  This was taken from down low so that the boy appears to be diagonal.  He is wearing black jeans, gray sneakers and a gray and white striped shirt with long sleeves.  His hands are held together up in the air.  He stands sideways on the board with one foot sideways on the back and the other diagonal on the front.  He was in the air when the picture was taken."
2456,train_2457.jpg,There are signs next to the street. One of the signs is white and the other is yellow. There are trees next to the street. 
2457,train_2458.jpg,A cargo train sits on a railroad track at night. The sky is really foggy. There is snow on the ground. Street lights illuminate the sky. There is a fence beside the train and a bridge above the train. A red light is illuminated on the back of the train.
2458,train_2459.jpg,A small boy is holding a colorful kite. He is standing next to the water. There are trees on the other side of the water and buildings behind the trees. 
2459,train_2460.jpg,A woman and small child sitting at a table in the restaurant. There are people at the table behind them. There is a white table cloth on the table and a coke can.
2460,train_2461.jpg,"A bathroom sink with a  granite countertop sits underneath a large mirror.  The mirror is framed and is mounted on a wall.  There are white hand towels hanging off of a metal rod above the countertop.  A door is slightly ajar and the lights are on.  In the mirror is a reflection of a toilet with the lid up and towels hanging above it as well as a picture in a frame on the wall.  On top of the counter is a travel bag opened, with toiletries.  A white soap dish sits on the back of the counter behind the faucet to the right."
2461,train_2462.jpg,a train is on the tracks. the train is yellow and green. the tracks are brown and have rocks in them. the station is in the shade. there is a shadow on the platform. there is a blinking red light next to the train above the platform.
2462,train_2463.jpg,The mother and daughter are having a day outdoors. The mother is showing the daughter how the frisbee works. The daughter pays close attention.
2463,train_2464.jpg,There is a large red and blue bus on the street. There is a large brown building with windows on it behind the bus. There is a brown truck in front of the building.
2464,train_2465.jpg,"The scene is of a birthday party being held in someone's back yard.  A long table has a sheet cake, and two containers of ice cream, cups, chips, and other good things.  Two men in their twenties stand nearby, as a woman arranges the table setting.  Someone takes a picture of the cake with her cell phone."
2465,train_2466.jpg,A yellow and blue hydrant is shown outside at a national nature park. There is a small wooden gate. The trees in front of the gate have no leaves and the trees behind the gate look like evergreens. There is a giant clay colored mountain behind the trees.
2466,train_2467.jpg,Two dinner plates sit on a wooden table. The plates are full. The plates appear to be of a paper like texture. There is broccoli and rice on the plates. The main dish on the plate seems to be beans. There are clear glasses sitting at the top of the table.
2467,train_2468.jpg,Three men in dark clothing are involved in a conversation outdoors in a parking lot.  The parking lot has several vintage looking cars and huge blue and white buses. Quaint white buildings are near the cars. The sky is a pale blue with a few clouds.
2468,train_2469.jpg,"It appears to be a picture of a hotel room, with a large bed with a white sheet and white pillows.  The floor is light red in color and there are two glass door windows in the room with a desk and a chair that are brown and a flat screen television."
2469,train_2470.jpg,An electrified train is sitting on a track.  The train is a three car consist.  Its doors are closed and it is not near a passenger platform.  It is powered by overhead wiring feeding a pantograph in the rear.  A man with a safety vest is sitting in the cab.  The first car has some letters and numbers on front.  Mountains appear in the background.  It is sunny.
2470,train_2471.jpg,An older woman with gray hair and a blue zip up sweatshirt is holding a racket about to hit a tennis ball that is coming toward her. She is wearing a white visor and black pants with white sneakers. Another grey haired woman is standing behind her also in a darker blue sweater and black pants. On the court next to them a young man in a white shirt and blue pants is recovering from having just swung at a ball. Behind the courts is a chain link fence blocking them from a large brick building.
2471,train_2472.jpg,There are two buses with two stories. There is a red traffic signal at the end of the street. There are cars to the right off the buses. There is a man on a bike between the cars and buses. 
2472,train_2473.jpg,A YOUNG WOMAN IN A TWO PEICE OUTFIT IS CARRYING BLUE POM POMS. SHE HAS IN HER LEFT HAND A LIGHT BLUE .UMBRELLA.SHE HAS A ORANGE ITEM IN HER LOWER OUTFIT THAT IS HANGING OUT.THERE ARE PEOPLE ON THE SIDEWALK THAT ARE WATCHING. A YOUNG GIRL ON THE SIDEWALK WITH A WHITE CAP IS LOOKING AT THE LADY IN BLUE.
2473,train_2474.jpg,A man is jumping on a skateboard. He is wearing a white shirt and jeans. There is a stair case under the man. There is another person standing behind the man watching him. 
2474,train_2475.jpg,"A young boy wearing a blue jacket is eating a donut.  The boy is holding the donut in his right hand, while he is sitting at a picnic bench eating a bite of the donut.  The picnic table is in the green grass.  The boy has blonde hair and green eyes and looking to the side of him."
2475,train_2476.jpg,A red bench with a black base is on the ground. There is a black cat sitting on top of the bench. There is a branch with leaves on it in front of the bench. 
2476,train_2477.jpg,The sky is clear and blue with no clouds at all. There is a yellow sign showing that this is a bird crossing. The grass along the road is healthy and green. The road at this time is totally empty.
2477,train_2478.jpg,A white bowl has red soup in it. There is a hand holding a sandwich that is being dipped in the soup. There is a spoon sticking out of the side of the soup.
2478,train_2479.jpg,Railroad tracks near a platform. A Gated fence with brick foundation along the tracks.  A White sign is in the middle between the two tracks. Behind the fence there are more railroad tracks.
2479,train_2480.jpg,"A man in baggy gray jeans, and a black t-shirt with gold letters on it stands on a black skateboard with pink wheels on a shiny skateboard ramp. The ramp is wavy and has large curves and bumps in it. The man has his arms out to stabilize himself. "
2480,train_2481.jpg,a bunch of apples are sitting in a pile. the apples are half yellow half red. the stems are very long. there are a lot of apples with spots on them. some of the apples are upside down. the apples are very dirty.
2481,train_2482.jpg,There are many flags on the pole. They are American flags. There is a street sign below the flags. There are also many skyscrapers behind the flags. 
2482,train_2483.jpg,"A large Delta plane is sitting on the tarmac. The plane is white with a red and blue tail, blue engine, and blue and red logo and writing. The runway is paved and is gray in color. There is a service vehicle parked in front of the plane."
2483,train_2484.jpg,A girl with her hair in two braids and a purple shirt with white embroidery is sitting at a table eating a piece of sheet cake on a green plate. Next to her plate is a juice box. A woman with jeans on holding a baby and sitting in a blue chair. Behind the woman is a blue wall.
2484,train_2485.jpg,A living room with a sofa and chair that is a bright colors.  A set of windows are behind the sofa.  Blue carpet is on the floor with a area rug that is brown is on top of the blue carpet.  A white cord is lying on the floor.  Two people are sitting in the area one on the sofa and one on the chair.
2485,train_2486.jpg,"A ROOM WITH A SMALL SINK IN IT. ON THE SINK IS A TOOTHBRUSH HOLDER WITH ITEMS IN IT.THE FAUCET IS SILVER AND THERE IS A BLUE CONTAINER OF SOAP AT THE END OF SINK. THERE IS A SHELF ABOVE THE SINK. ON THE SHELF IS A COMB, WATCH AND MANY COSMETICS. THERE ARE FOUR SQUARE MIRRORS ON THE WALL. THRU THE MIRROR THERE IS A GREEN TOWEL HANGING UP. TWO PICTURES ARE BY THE MIRRORS.THE SINK IS SURROUNDED BY WALL OF BRICK AND THERE IS TILE IN BETWEEN THE BRICK.ON THE SHELF IS A SMALL BOTTLE OF ADVIL AND A LARGE YELLOW STAR."
2486,train_2487.jpg,A woman is lying on a couch reading a book. She is covered with a pink and white blanket. A black and white cat is sitting on the woman's blanket. A red bookshelf is sitting next to the couch with books on it.
2487,train_2488.jpg,A pair of young animals (possibly bears) are engaged in eating a fruit treat supplied by zoo keepers.  The animals are black with white stripes on their faces.  They have sharp front claws.  The fruits look like cantelope and melon.  The base is multi colored and looks like something frozen.
2488,train_2489.jpg,There are two buses driving down the street. There is a girl crossing the street. The sky is bright and blue with no clouds.The bus on the left is in the shade.
2489,train_2490.jpg,Broccoli and chicken are on a plate.  There is a silver fork with three tines used for eating the meal.  The dish is green and the food is cooked.  There are broccoli florets with spices on top.  The chicken is chopped and covered in a clear sauce.  A shadow is casted on the plate from the broccoli pieces.
2490,train_2491.jpg,There is a two toned blue bus going across the bridge. The bus also has writing written in white on the side of the bus. The trees to the right of the bus are bare. The sky is cloudy and grey.
2491,train_2492.jpg,Six kids are playing soccer in the grass. A boy in a blue shirt and blue shorts is kicking the white soccer ball. There are three kids wearing orange shirts. 
2492,train_2493.jpg,A brown wood bench with metal arms is in a park. There are several trees in this park. There are shrubs here also. The grass is getting tall.
2493,train_2494.jpg,A white couch with a wood coffee table sit in a room. There is a large window on the wall behind a plant. There is a television that is turned on in front of the table. 
2494,train_2495.jpg,There are white plates sitting on a table. There is a large brown bowl next to the white plates. There is food on top of the plates. There are chairs around tables in the background.
2495,train_2496.jpg,A red circle is above a white circle. Only the half of the red circle can be seen. A design like a clock has a pair of scissor on top. A scissor that is open is over a design. The design has small white lines around. The design is made with white lines.
2496,train_2497.jpg,A couple of people are snowboarding down a hill. They have all slowed down to take a look at the vast mountains in the distance. They all are standing pretty much the same way except for the one person sitting down.
2497,train_2498.jpg,Two black park benches in a grassy park both have a yellow tape draped across their seats. The tape is yellow with black writing to indicate that the benches have been freshly painted. Many other benches sit in the background as well as a trashcan and some trees lining the paved walkway.
2498,train_2499.jpg,The face of the clock is white with black numbers. There ire snll around. The trees and ground in the background are covered with snow. The board with words on it are lit up with red lights to the right.
2499,train_2500.jpg,There is a large yellow bus on the street. There is a white van parked on the side of the street. There is a cement building on the other side of the van.
2500,train_2501.jpg,"A semi truck hauling logs is situated next to a pleasant park.  The tractor is red, and the load is divided into three bundles of logs.  The park is nicely manicured, with cut grass, and lots of trees in and around the area.  A sapling in the foreground is supported by two stakes."
2501,train_2502.jpg,"A man in a teal shirt and gray shorts is catching a Frisbee. The man is walking on a ground that is dusty, and has little patches of grass. In the rear there is a covered structure and behind that in the rear there are lots of tall trees."
2502,train_2503.jpg,A silver pole that has green signs attached to the top of it. There is a large red sign on the pole. There is a yellow walk sign attached to the pole. 
2503,train_2504.jpg,A woman is bending down while holding two round red frisbees. She is smiling and looking at the dog in the air who has caught another red frisbee with his mouth. The dog is black and white and airborne. The grass is green but is also drying out. Behind the woman is a crowd of people who are also watching the dog in amusement.
2504,train_2505.jpg,The clock is very ornate. It has gold hands. There are cardinal numbers and roman numerals. There are also figurines around the clock. The inside of the clock is blue and orange. 
2505,train_2506.jpg,The image shows a man playing tennis. The player is holding a racket and wearing a gray shirt and gray shorts with yellow lines. The court is green with white lines on it.
2506,train_2507.jpg,A woman is throwing a tennis ball up in the air to serve it. She has the racket behind her and her arm up in the air. She is wearing a blue tank top and black shorts. The tennis court where she is playing is blue and grey.
2507,train_2508.jpg,a giraffe is looking at the camera. the giraffe is very tall. the spots are tan and brown. there is a tree in the background.
2508,train_2509.jpg,The side of a school bus is shown. The bus is golden yellow with some royal blue writings on it. The mirror is showing the side of the bus. There are some cars parked in the driveway.
2509,train_2510.jpg,A stop sign is next to the street. There are lots of tall trees behind the street. There is a mountain behind them. There are two other signs facing the other way on the street. 
2510,train_2511.jpg,A bunch of officers are barricading. They have green ribbons on their motorcycles. They all have black sunglasses on and some of them are smiling.
2511,train_2512.jpg,a bunch of cars are on the road. the cars looks very old fashioned. there is a sign above the road. the sign is green in color.
2512,train_2513.jpg,A woman is surfing in the water. She is wearing a short sleeved wet suit that is black and white. Her left arm is stretched out in front of her. Her hair is blonde and slicked back. The surfboard is white. A wave is crashing down right around the woman. Behind her the water is somewhat calm. 
2513,train_2514.jpg,There are several buses lined up in a row. They have orange bumpers and a white top. There is a row of trees behind them. There are white poles in front of the trees.
2514,train_2515.jpg,"Red and white traffic cones sit on the gray ground where skateboarders are using them as an obstacle course. There are three men on skateboards weaving in and out of the cones. Other people are standing nearby in front o a two story white, and brown building. A yellow umbrella i on the right near a gray fence."
2515,train_2516.jpg,Two dogs are seen together. One of the dogs is a grayish and white color and the other is black and brown. One dog is laying down and the other dog is looking towards the other.
2516,train_2517.jpg,"A toddler is sitting on top of a baby bed. she has a book in her lap. Also laying on the bed across from her are three stuffed toys. The bed has a pink sheet and blanket. The walls behind the bed are painted yellow, and the floor is carpet. Next to the baby crib is a small cabinet which has three netted drawers."
2517,train_2518.jpg,"The wooden desk has a traditional look. However, the chair is lime green. It adds liveliness to the work station."
2518,train_2519.jpg,"A black and silver electric stove and oven sits on a brown tiled kitchen floor. The wall behind is painted bright orange. There is a silver and black microwave on the wall above the stove. There is white paint on the trim of the walls, and the hallway behind has a wooden floor. The four burners on the stovetop are on and are glowing red-hot. There are two large burners in the front with two smaller burners in the back. The oven handle below the burners is silver stainless steel. There are four black knobs on the back, and a digital clock.  "
2519,train_2520.jpg,A bunch of blimps and balloons are on the beach. They are being released into the air. All of them resemble sea creatures. 
2520,train_2521.jpg,A person is standing on a red and yellow snow board. There is piles of snow under the person. They are wearing a black jacket and a white pair of ski pants. 
2521,train_2522.jpg,"A maroon train is coming down the tracks. The train has yellow stripes on the front of the engine. It is pulling many cars behind it. There are several sets of tracks covering the ground. Behind the train, several buildings can be seen. A small tree is growing near the front of the train. The sky is blue."
2522,train_2523.jpg,A giraffe with black spots is partially hidden by a tree. The tree trunk is long and thin as if it belongs to a palm. Behind the head there are various tropical plant fronds. Above the giraffes head a single yellow leaf hangs.
2523,train_2524.jpg,A stop sign is blocking the view of a street.The stop sign is red and you can see the reflection of trees on the front. There is some graffiti scratched under the word STOP. A street name sign is attached to the top of the stop sign. The name of the street is Newport.
2524,train_2525.jpg,"A highway is empty of any cars. There is a sign next to the highway that shows that the two left lanes go straight, while the right late turns right. There is a speed limit on the right lane of 60. There is a small border near the road that separates it from the sidewalk. There is a taller fence to the side of the sidewalk and in the distance that fence is shorter. There are street lamps all along the road."
2525,train_2526.jpg,People standing in the snow with jackets and hats on.  The area is full of snow.  One person is on a snow board.  One person are standing on the side and they are looking down at something.
